_id,reportedPercent,truePercent,visType
6053673ac4e37914bcf86ad7,100,0.8254041852680185,Type9
60536740c4e37914bcf86ad8,100,0.8254041852680185,Type8
60536745c4e37914bcf86ad9,50,0.38311868495572876,Type10
60536753c4e37914bcf86ada,60,0.21544346900318834,Type8
6053675dc4e37914bcf86adb,50,0.3162277660168379,Type9
60536762c4e37914bcf86adc,60,0.3162277660168379,Type10
60536767c4e37914bcf86add,50,0.38311868495572876,Type8
6053676cc4e37914bcf86ade,50,0.38311868495572876,Type9
60536771c4e37914bcf86adf,50,0.2610157215682537,Type8
6053677ec4e37914bcf86ae0,50,0.6812920690579612,Type8
60536782c4e37914bcf86ae1,50,0.3162277660168379,Type9
60536787c4e37914bcf86ae2,50,0.46415888336127786,Type9
60536791c4e37914bcf86ae3,50,0.5623413251903491,Type9
60536796c4e37914bcf86ae4,80,0.8254041852680184,Type9
6053679bc4e37914bcf86ae5,50,0.26101572156825364,Type8
605367b1c4e37914bcf86ae6,50,0.2610157215682537,Type10
605367b5c4e37914bcf86ae7,50,0.8254041852680185,Type10
605367c1c4e37914bcf86ae8,50,0.5623413251903491,Type8
605367c6c4e37914bcf86ae9,80,0.8254041852680185,Type8
605367cbc4e37914bcf86aea,50,0.6812920690579612,Type8
605367cec4e37914bcf86aeb,50,0.5623413251903491,Type10
605367d0c4e37914bcf86aec,50,0.38311868495572876,Type10
605367d2c4e37914bcf86aed,56,0.5623413251903492,Type8
605367d4c4e37914bcf86aee,50,0.8254041852680184,Type10
605367dcc4e37914bcf86aef,100,0.8254041852680184,Type10
605367dcc4e37914bcf86af0,70,0.6812920690579612,Type9
605367e6c4e37914bcf86af1,60,0.5623413251903491,Type10
605367edc4e37914bcf86af2,50,0.5623413251903491,Type8
605367f2c4e37914bcf86af3,50,0.5623413251903491,Type10
60536854c4e37914bcf86af4,70,0.6812920690579612,Type8
6053685ec4e37914bcf86af5,60,0.562341325190349,Type8
60536866c4e37914bcf86af6,30,0.3831186849557288,Type9
60536875c4e37914bcf86af7,60,0.562341325190349,Type10
60536878c4e37914bcf86af8,70,0.6812920690579614,Type10
60536880c4e37914bcf86af9,80,0.8254041852680183,Type9
60536899c4e37914bcf86afa,45,0.46415888336127786,Type9
6053689dc4e37914bcf86afb,80,0.8254041852680184,Type10
605368a3c4e37914bcf86afc,20,0.21544346900318834,Type9
605368a7c4e37914bcf86afd,70,0.6812920690579612,Type8
605368abc4e37914bcf86afe,80,0.8254041852680183,Type8
605368b0c4e37914bcf86aff,60,0.5623413251903491,Type8
605368b3c4e37914bcf86b00,30,0.2610157215682537,Type10
605368c2c4e37914bcf86b01,30,0.3162277660168379,Type8
605368c6c4e37914bcf86b02,80,0.8254041852680184,Type9
605368cdc4e37914bcf86b03,55,0.5623413251903491,Type10
605368d2c4e37914bcf86b04,55,0.5623413251903491,Type8
605368d6c4e37914bcf86b05,55,0.5623413251903491,Type10
605368dec4e37914bcf86b06,80,0.8254041852680184,Type9
605368e6c4e37914bcf86b07,80,0.8254041852680184,Type8
60536909c4e37914bcf86b08,80,0.8254041852680185,Type8
6053690ec4e37914bcf86b09,70,0.6812920690579612,Type10
60536912c4e37914bcf86b0a,40,0.38311868495572876,Type9
60536916c4e37914bcf86b0b,70,0.6812920690579614,Type10
6053691bc4e37914bcf86b0c,40,0.38311868495572876,Type9
6053691fc4e37914bcf86b0d,55,0.5623413251903492,Type9
60536923c4e37914bcf86b0e,40,0.38311868495572876,Type10
6053b4e4c4e37914bcf86d22,50,0.6812920690579612,Type9
6053b4efc4e37914bcf86d24,40,0.5623413251903491,Type9
6053b4f7c4e37914bcf86d26,30,0.3162277660168379,Type8
6053b4fec4e37914bcf86d29,20,0.316227766016838,Type10
6053b505c4e37914bcf86d2b,25,0.3162277660168379,Type8
6053b50dc4e37914bcf86d2d,20,0.26101572156825364,Type8
6053b512c4e37914bcf86d2e,40,0.6812920690579612,Type10
6053b51dc4e37914bcf86d31,25,0.316227766016838,Type8
6053b525c4e37914bcf86d32,56,0.8254041852680184,Type9
6053b52cc4e37914bcf86d34,32,0.5623413251903491,Type9
6053b53cc4e37914bcf86d38,23,0.3162277660168379,Type8
6053b545c4e37914bcf86d3a,40,0.5623413251903491,Type8
6053b54ec4e37914bcf86d3c,32,0.38311868495572876,Type9
6053b556c4e37914bcf86d3e,50,0.6812920690579612,Type8
6053b560c4e37914bcf86d3f,18,0.17782794100389226,Type9
6053b569c4e37914bcf86d40,90,0.8254041852680183,Type9
6053b576c4e37914bcf86d41,40,0.562341325190349,Type8
6053b583c4e37914bcf86d42,55,0.6812920690579612,Type10
6053b58ec4e37914bcf86d43,55,0.6812920690579612,Type8
6053b59ac4e37914bcf86d44,24,0.316227766016838,Type9
6053b5a5c4e37914bcf86d45,30,0.46415888336127786,Type9
6053b5abc4e37914bcf86d46,60,0.8254041852680184,Type10
6053b5b4c4e37914bcf86d47,70,0.8254041852680183,Type10
6053b5bac4e37914bcf86d48,25,0.3162277660168379,Type10
6053b5c0c4e37914bcf86d49,60,0.8254041852680183,Type8
6053b5d0c4e37914bcf86d4a,33,0.38311868495572876,Type10
6053b5dac4e37914bcf86d4b,40,0.38311868495572876,Type10
6053b5e3c4e37914bcf86d4c,70,0.8254041852680183,Type8
6053b5edc4e37914bcf86d4d,55,0.6812920690579612,Type10
6053b5f7c4e37914bcf86d4e,21,0.26101572156825364,Type10
6053b604c4e37914bcf86d4f,30,0.4641588833612779,Type9
6053b60ac4e37914bcf86d50,40,0.46415888336127786,Type10
6053b613c4e37914bcf86d51,85,0.8254041852680185,Type8
6053b622c4e37914bcf86d52,37,0.3831186849557287,Type9
6053b634c4e37914bcf86d53,24,0.2154434690031884,Type9
6053b63cc4e37914bcf86d54,40,0.464158883361278,Type10
6053b644c4e37914bcf86d55,20,0.21544346900318834,Type9
6053b650c4e37914bcf86d56,90,0.8254041852680185,Type10
6053b658c4e37914bcf86d57,60,0.6812920690579612,Type10
6053b661c4e37914bcf86d58,50,0.5623413251903491,Type10
6053b66bc4e37914bcf86d59,30,0.3162277660168379,Type10
6053b674c4e37914bcf86d5a,55,0.6812920690579612,Type8
6053b679c4e37914bcf86d5b,25,0.26101572156825364,Type9
6053b680c4e37914bcf86d5c,25,0.26101572156825364,Type9
6053b68bc4e37914bcf86d5d,60,0.5623413251903492,Type10
6053b692c4e37914bcf86d5e,36,0.38311868495572876,Type9
6053b69dc4e37914bcf86d5f,80,0.6812920690579612,Type8
6053b6a2c4e37914bcf86d60,50,0.5623413251903491,Type10
6053b6a9c4e37914bcf86d61,30,0.3162277660168379,Type8
6053b6b0c4e37914bcf86d62,40,0.38311868495572876,Type8
6053b6b7c4e37914bcf86d63,50,0.6812920690579612,Type9
6053b6bcc4e37914bcf86d64,50,0.5623413251903491,Type9
6053b6c2c4e37914bcf86d65,50,0.5623413251903491,Type8
6053b6ccc4e37914bcf86d66,40,0.38311868495572876,Type8
6053b6d3c4e37914bcf86d67,50,0.5623413251903491,Type10
6053b6dac4e37914bcf86d68,80,0.8254041852680186,Type9
6053b6e1c4e37914bcf86d69,70,0.6812920690579612,Type10
6053b6ebc4e37914bcf86d6a,54,0.5623413251903492,Type8
6053b6f1c4e37914bcf86d6b,28,0.2610157215682537,Type8
6053b6fbc4e37914bcf86d6c,35,0.464158883361278,Type9
6053bc6fc4e37914bcf86d75,50,0.6812920690579612,Type10
6053bc74c4e37914bcf86d76,50,0.5623413251903492,Type9
6053bc7bc4e37914bcf86d77,20,0.2154434690031884,Type10
6053bc81c4e37914bcf86d78,50,0.5623413251903491,Type8
6053bc88c4e37914bcf86d79,40,0.4641588833612778,Type8
6053bc8bc4e37914bcf86d7a,40,0.4641588833612778,Type10
6053bc92c4e37914bcf86d7b,30,0.3162277660168379,Type8
6053bc98c4e37914bcf86d7e,25,0.2154434690031884,Type10
6053bc9bc4e37914bcf86d7f,50,0.562341325190349,Type10
6053bc9fc4e37914bcf86d81,70,0.8254041852680186,Type9
6053bca5c4e37914bcf86d82,50,0.5623413251903491,Type8
6053bca9c4e37914bcf86d84,50,0.464158883361278,Type10
6053bcabc4e37914bcf86d85,50,0.562341325190349,Type9
6053bcb1c4e37914bcf86d87,50,0.31622776601683794,Type8
6053bcb3c4e37914bcf86d88,50,0.562341325190349,Type9
6053bcb5c4e37914bcf86d8a,50,0.6812920690579612,Type10
6053bcbbc4e37914bcf86d8c,50,0.5623413251903491,Type8
6053bcbec4e37914bcf86d8d,60,0.6812920690579612,Type9
6053bcc2c4e37914bcf86d8f,20,0.21544346900318834,Type10
6053bcc7c4e37914bcf86d90,90,0.8254041852680184,Type8
6053bccbc4e37914bcf86d91,45,0.464158883361278,Type8
6053bccfc4e37914bcf86d92,50,0.4641588833612779,Type10
6053bce5c4e37914bcf86d96,60,0.5623413251903491,Type10
6053bceac4e37914bcf86d97,60,0.5623413251903491,Type9
6053bcedc4e37914bcf86d99,30,0.3831186849557288,Type10
6053bcf0c4e37914bcf86d9a,20,0.3162277660168379,Type8
6053bcf6c4e37914bcf86d9c,30,0.38311868495572876,Type9
6053bd01c4e37914bcf86d9e,70,0.6812920690579612,Type8
6053bd08c4e37914bcf86da0,60,0.6812920690579612,Type8
6053bd0cc4e37914bcf86da2,40,0.46415888336127786,Type9
6053bd14c4e37914bcf86da4,80,0.8254041852680184,Type9
6053bd18c4e37914bcf86da5,50,0.5623413251903491,Type10
6053bd1fc4e37914bcf86da6,20,0.21544346900318834,Type10
6053bd22c4e37914bcf86da8,30,0.3831186849557288,Type10
6053bd30c4e37914bcf86da9,90,0.8254041852680185,Type9
6053bd39c4e37914bcf86dab,25,0.3162277660168379,Type9
6053bd3cc4e37914bcf86dac,80,0.8254041852680184,Type8
6053bd42c4e37914bcf86dae,40,0.46415888336127786,Type9
6053bd45c4e37914bcf86db0,80,0.6812920690579612,Type8
6053bd48c4e37914bcf86db1,50,0.5623413251903491,Type10
6053bd4bc4e37914bcf86db3,50,0.5623413251903492,Type9
6053bd50c4e37914bcf86db4,30,0.3831186849557288,Type9
6053bd56c4e37914bcf86db5,40,0.4641588833612778,Type8
6053bd5dc4e37914bcf86db7,40,0.46415888336127786,Type8
6053bd60c4e37914bcf86db8,60,0.8254041852680186,Type8
6053bd63c4e37914bcf86db9,50,0.5623413251903492,Type9
6053bd68c4e37914bcf86dba,60,0.6812920690579612,Type9
6053bd6cc4e37914bcf86dbb,70,0.8254041852680183,Type9
6053bd71c4e37914bcf86dbc,40,0.3831186849557287,Type8
6053bd76c4e37914bcf86dbd,60,0.6812920690579612,Type10
6053bd84c4e37914bcf86dc0,25,0.316227766016838,Type10
6053bd89c4e37914bcf86dc1,80,0.8254041852680182,Type9
6053bd8cc4e37914bcf86dc2,50,0.5623413251903492,Type9
6053bd94c4e37914bcf86dc3,25,0.2610157215682537,Type10
6053bd99c4e37914bcf86dc4,60,0.6812920690579612,Type10
6053bda7c4e37914bcf86dc6,20,0.2610157215682537,Type8
6053bdaec4e37914bcf86dc7,80,0.8254041852680185,Type9
6053bdb3c4e37914bcf86dc8,50,0.562341325190349,Type8
6053bee9c4e37914bcf86def,55,0.5623413251903491,Type8
6053beeec4e37914bcf86df0,60,0.6812920690579612,Type9
6053bef7c4e37914bcf86df1,80,0.6812920690579612,Type9
6053beffc4e37914bcf86df2,40,0.3831186849557288,Type10
6053bf07c4e37914bcf86df3,30,0.26101572156825364,Type8
6053bf15c4e37914bcf86df4,20,0.21544346900318834,Type10
6053bf1ac4e37914bcf86df5,40,0.464158883361278,Type10
6053bf1fc4e37914bcf86df6,60,0.5623413251903491,Type9
6053bf26c4e37914bcf86df7,40,0.3831186849557287,Type8
6053bf2bc4e37914bcf86df8,80,0.8254041852680184,Type10
6053bf36c4e37914bcf86df9,40,0.38311868495572876,Type9
6053bf3dc4e37914bcf86dfa,80,0.8254041852680184,Type9
6053bf42c4e37914bcf86dfb,60,0.5623413251903492,Type9
6053bf48c4e37914bcf86dfc,90,0.8254041852680184,Type9
6053bf5bc4e37914bcf86dfd,30,0.3162277660168379,Type10
6053bf66c4e37914bcf86dfe,70,0.562341325190349,Type8
6053bf85c4e37914bcf86dff,25,0.2610157215682537,Type8
6053bf8bc4e37914bcf86e00,50,0.464158883361278,Type9
6053bf93c4e37914bcf86e01,80,0.6812920690579612,Type8
6053bf99c4e37914bcf86e02,25,0.2154434690031884,Type10
6053bf9fc4e37914bcf86e03,35,0.3162277660168379,Type8
6053bfa5c4e37914bcf86e04,80,0.8254041852680186,Type10
6053bfabc4e37914bcf86e05,40,0.38311868495572876,Type8
6053bfb1c4e37914bcf86e06,80,0.8254041852680186,Type9
6053bfb5c4e37914bcf86e07,90,0.8254041852680185,Type10
6053bfbcc4e37914bcf86e08,70,0.46415888336127786,Type8
6053bfc3c4e37914bcf86e09,30,0.3831186849557287,Type9
6053bfc9c4e37914bcf86e0a,55,0.5623413251903492,Type8
6053bfd2c4e37914bcf86e0b,50,0.46415888336127786,Type10
6053bfd7c4e37914bcf86e0c,90,0.8254041852680185,Type10
6053bfdbc4e37914bcf86e0d,25,0.2610157215682537,Type8
6053bfe7c4e37914bcf86e0e,30,0.38311868495572876,Type9
6053bff0c4e37914bcf86e0f,20,0.2154434690031884,Type8
6053bff6c4e37914bcf86e10,30,0.3162277660168379,Type10
6053bffec4e37914bcf86e11,80,0.6812920690579612,Type8
6053c005c4e37914bcf86e12,80,0.5623413251903491,Type9
6053c00bc4e37914bcf86e13,40,0.38311868495572876,Type9
6053c014c4e37914bcf86e14,50,0.4641588833612778,Type10
6053c020c4e37914bcf86e15,40,0.3162277660168379,Type8
6053c029c4e37914bcf86e16,60,0.6812920690579612,Type10
6053c040c4e37914bcf86e17,80,0.6812920690579612,Type10
6053c046c4e37914bcf86e18,80,0.6812920690579612,Type10
6053c05dc4e37914bcf86e19,30,0.26101572156825364,Type8
6053c065c4e37914bcf86e1a,30,0.3162277660168379,Type9
6053c075c4e37914bcf86e1b,40,0.46415888336127786,Type8
6053c07ac4e37914bcf86e1c,70,0.6812920690579612,Type9
6053c082c4e37914bcf86e1d,40,0.3831186849557288,Type10
6053c086c4e37914bcf86e1e,90,0.8254041852680185,Type10
6053c092c4e37914bcf86e1f,90,0.8254041852680184,Type8
6053c098c4e37914bcf86e20,40,0.3162277660168379,Type10
6053c09fc4e37914bcf86e21,70,0.5623413251903492,Type9
6053c0a8c4e37914bcf86e22,75,0.6812920690579612,Type10
6053c0dcc4e37914bcf86e23,25,0.2154434690031884,Type8
6053c0e6c4e37914bcf86e24,70,0.5623413251903491,Type10
6053c0ecc4e37914bcf86e25,50,0.46415888336127786,Type9
6053c0f3c4e37914bcf86e26,35,0.3162277660168379,Type9
6053c101c4e37914bcf86e27,80,0.8254041852680184,Type9
6053c106c4e37914bcf86e28,80,0.6812920690579612,Type8
6053c10cc4e37914bcf86e29,70,0.5623413251903491,Type8
6053c110c4e37914bcf86e2a,50,0.5623413251903491,Type9
6053c7e3c4e37914bcf86e2b,25,0.6812920690579612,Type8
6053c80bc4e37914bcf86e2c,10,0.2154434690031884,Type10
6053c82cc4e37914bcf86e2d,23,0.26101572156825364,Type9
6053c83ec4e37914bcf86e2e,27,0.26101572156825364,Type9
6053c843c4e37914bcf86e2f,50,0.6812920690579612,Type8
6053c851c4e37914bcf86e30,40,0.464158883361278,Type9
6053c861c4e37914bcf86e31,35,0.4641588833612778,Type8
6053c86cc4e37914bcf86e32,30,0.3831186849557287,Type8
6053c875c4e37914bcf86e34,30,0.2610157215682537,Type8
6053c882c4e37914bcf86e35,40,0.4641588833612778,Type10
6053c887c4e37914bcf86e36,80,0.8254041852680183,Type9
6053c88ec4e37914bcf86e37,60,0.8254041852680184,Type8
6053c897c4e37914bcf86e39,40,0.46415888336127786,Type9
6053c8a4c4e37914bcf86e3a,30,0.3162277660168379,Type9
6053c8adc4e37914bcf86e3c,60,0.6812920690579612,Type10
6053c8b6c4e37914bcf86e3d,35,0.3831186849557287,Type9
6053c8c2c4e37914bcf86e3e,35,0.3831186849557287,Type8
6053c95fc4e37914bcf86e40,35,0.46415888336127786,Type8
6053c96ac4e37914bcf86e41,30,0.3162277660168379,Type8
6053c96ec4e37914bcf86e42,50,0.6812920690579612,Type10
6053c976c4e37914bcf86e43,40,0.46415888336127786,Type9
6053c981c4e37914bcf86e44,20,0.21544346900318834,Type8
6053c98bc4e37914bcf86e45,33,0.3162277660168379,Type9
6053c996c4e37914bcf86e46,33,0.38311868495572876,Type8
6053c99ac4e37914bcf86e48,50,0.562341325190349,Type10
6053c9a2c4e37914bcf86e4a,40,0.5623413251903491,Type8
6053c9a7c4e37914bcf86e4b,70,0.8254041852680185,Type10
6053c9adc4e37914bcf86e4c,40,0.3162277660168379,Type10
6053c9b9c4e37914bcf86e4d,25,0.21544346900318834,Type10
6053c9bec4e37914bcf86e4e,60,0.6812920690579612,Type10
6053c9c8c4e37914bcf86e50,30,0.26101572156825364,Type8
6053c9cdc4e37914bcf86e51,30,0.38311868495572876,Type9
6053c9d5c4e37914bcf86e52,40,0.46415888336127786,Type10
6053c9dcc4e37914bcf86e55,35,0.3162277660168379,Type10
6053c9e1c4e37914bcf86e56,80,0.8254041852680186,Type8
6053c9e9c4e37914bcf86e58,20,0.2154434690031884,Type10
6053c9eec4e37914bcf86e59,60,0.6812920690579612,Type9
6053c9fac4e37914bcf86e5a,40,0.464158883361278,Type9
6053c9fec4e37914bcf86e5b,80,0.8254041852680185,Type8
6053ca03c4e37914bcf86e5c,40,0.3831186849557287,Type10
6053ca08c4e37914bcf86e5d,70,0.6812920690579612,Type10
6053ca0cc4e37914bcf86e5e,65,0.6812920690579612,Type9
6053ca15c4e37914bcf86e5f,30,0.3162277660168379,Type9
6053ca1bc4e37914bcf86e60,50,0.5623413251903491,Type9
6053ca1ec4e37914bcf86e61,50,0.5623413251903491,Type9
6053ca23c4e37914bcf86e63,70,0.8254041852680183,Type9
6053ca2fc4e37914bcf86e65,40,0.464158883361278,Type9
6053ca37c4e37914bcf86e66,30,0.38311868495572876,Type10
6053ca3cc4e37914bcf86e67,75,0.8254041852680184,Type10
6053ca41c4e37914bcf86e68,60,0.6812920690579612,Type8
6053ca47c4e37914bcf86e69,70,0.8254041852680185,Type10
6053ca4dc4e37914bcf86e6a,80,0.8254041852680184,Type8
6053ca54c4e37914bcf86e6b,65,0.6812920690579614,Type8
6053ca60c4e37914bcf86e6c,27,0.3162277660168379,Type10
6053ca64c4e37914bcf86e6d,20,0.2154434690031884,Type8
6053ca67c4e37914bcf86e6e,40,0.6812920690579614,Type10
6053ca6bc4e37914bcf86e6f,40,0.5623413251903491,Type10
6053ca6fc4e37914bcf86e70,60,0.6812920690579612,Type9
6053ca76c4e37914bcf86e72,65,0.8254041852680184,Type9
6053ca88c4e37914bcf86e74,30,0.3831186849557288,Type8
6054af84c4e37914bcf871f6,25,0.8254041852680185,Type9
6054aff2c4e37914bcf871f7,30,0.2610157215682537,Type8
6054affcc4e37914bcf871f8,30,0.21544346900318834,Type10
6054b00fc4e37914bcf871f9,50,0.6812920690579612,Type9
6054b02ec4e37914bcf871fa,40,0.46415888336127786,Type8
6054b053c4e37914bcf871fb,80,0.8254041852680185,Type9
6054b08ac4e37914bcf871fc,35,0.46415888336127786,Type9
6054b097c4e37914bcf871fd,85,0.8254041852680185,Type10
6054b0a3c4e37914bcf871fe,20,0.38311868495572876,Type8
6054b0a8c4e37914bcf871ff,20,0.562341325190349,Type8
6054b0b4c4e37914bcf87200,15,0.21544346900318834,Type10
6054b0bfc4e37914bcf87201,70,0.6812920690579612,Type8
6054b0cac4e37914bcf87202,30,0.3162277660168379,Type10
6054b0e7c4e37914bcf87203,30,0.26101572156825364,Type10
6054b0f5c4e37914bcf87204,10,0.17782794100389226,Type10
6054b104c4e37914bcf87205,10,0.2154434690031884,Type8
6054b10ac4e37914bcf87206,60,0.8254041852680184,Type10
6054b137c4e37914bcf87207,40,0.5623413251903491,Type10
6054b144c4e37914bcf87208,10,0.2154434690031884,Type9
6054b14bc4e37914bcf87209,30,0.6812920690579612,Type9
6054b151c4e37914bcf8720a,20,0.38311868495572876,Type8
