0,female,20,1,.45,0.3673469387755102
1,female,20,0,.5,0.6274509803921569
2,female,20,1,.6,0.6363636363636364
3,female,20,0,.5,0.717948717948718
4,female,20,1,.6,0.8676470588235294
5,female,20,0,.1,0.1958762886597938
6,female,20,0,.35,0.6153846153846154
7,female,20,2,.6,0.5416666666666666
8,female,20,2,.05,0.014285714285714285
9,female,20,0,.2,0.21052631578947367
10,female,20,2,.2,0.17307692307692307
11,female,20,1,.1,0.11904761904761904
12,female,20,1,.95,0.958904109589041
13,female,20,0,.75,0.6701030927835051
14,female,20,2,.1,0.06666666666666667
15,female,20,1,.45,0.4588235294117647
16,female,20,1,.4,0.4387755102040816
17,female,20,0,.03,0.06349206349206349
18,female,20,2,.9,0.7448979591836735
19,female,20,1,.6,0.7115384615384616
20,female,20,1,.3,0.28
21,female,20,0,.99,0.9444444444444444
22,female,20,2,.8,0.5853658536585366
23,female,20,0,.75,0.759493670886076
24,female,20,0,.8,0.8105263157894737
25,female,20,0,.5,0.6923076923076923
26,female,20,2,.25,0.1875
27,female,20,1,.8,0.76
28,female,20,1,.9,0.9222222222222223
29,female,20,2,.3,0.25
30,female,20,2,.5,0.5081967213114754
31,female,20,2,.7,0.5444444444444444
32,female,20,1,.9,0.8478260869565217
33,female,20,1,.6,0.5694444444444444
34,female,20,0,.66,0.5517241379310345
35,female,20,2,.33,0.2535211267605634
36,female,20,1,.74,0.7894736842105263
37,female,20,2,.2,0.10344827586206896
38,female,20,0,.8,0.82
39,female,20,1,.6,0.7142857142857143
40,female,20,2,.8,0.5714285714285714
41,female,20,0,.2,0.3484848484848485
42,female,20,0,.2,0.2653061224489796
43,female,20,2,.9,0.9895833333333334
44,female,20,1,.8,0.8387096774193549
45,female,20,0,.4,0.5
46,female,20,1,.15,0.18947368421052632
47,female,20,1,.25,0.25263157894736843
48,female,20,1,.9,0.8461538461538461
49,female,20,0,.2,0.39705882352941174
50,female,20,1,.9,0.896551724137931
51,female,20,0,.2,0.22857142857142856
52,female,20,0,.3,0.47
53,female,20,2,.95,0.6428571428571429
54,female,20,0,.1,0.12
55,female,20,2,.2,0.10526315789473684
56,female,20,2,.95,0.7931034482758621
57,female,20,2,.66,0.38461538461538464
58,female,20,2,.99,0.9876543209876543
59,female,20,2,.99,0.875
