0,male,22,1,.35,0.3939393939393939
1,male,22,0,.6,0.6153846153846154
2,male,22,2,.6,0.5555555555555556
3,male,22,2,.4,0.4
4,male,22,2,.6,0.5227272727272727
5,male,22,2,.7,0.6521739130434783
6,male,22,0,.2,0.1951219512195122
7,male,22,2,.8,0.6774193548387096
8,male,22,1,.35,0.3472222222222222
9,male,22,0,.4,0.43333333333333335
10,male,22,1,.7,0.7027027027027027
11,male,22,2,.33,0.20754716981132076
12,male,22,0,.5,0.6597938144329897
13,male,22,2,.9,0.8426966292134831
14,male,22,1,.95,0.9583333333333334
15,male,22,2,.3,0.23684210526315788
16,male,22,2,.99,0.9882352941176471
17,male,22,0,.3,0.35
18,male,22,0,.9,0.8846153846153846
19,male,22,1,.45,0.46464646464646464
20,male,22,2,.8,0.631578947368421
21,male,22,0,.15,0.20987654320987653
22,male,22,2,.9,0.9090909090909091
23,male,22,0,.8,0.8
24,male,22,1,.4,0.42424242424242425
25,male,22,0,.5,0.5769230769230769
26,male,22,1,.2,0.19047619047619047
27,male,22,1,.35,0.4186046511627907
28,male,22,0,.05,0.041666666666666664
29,male,22,2,.55,0.453125
30,male,22,0,.15,0.11764705882352941
31,male,22,2,.8,0.6805555555555556
32,male,22,1,.22,0.20238095238095238
33,male,22,1,.98,0.9848484848484849
34,male,22,0,.26,0.34408602150537637
35,male,22,2,0,0
36,male,22,0,.3,0.39215686274509803
37,male,22,1,.7,0.6046511627906976
38,male,22,0,.4,0.5111111111111111
39,male,22,1,.8,0.75
40,male,22,2,.5,0.48
41,male,22,2,.45,0.38823529411764707
42,male,22,2,.3,0.23684210526315788
43,male,22,1,.6,0.5172413793103449
44,male,22,1,.75,0.6851851851851852
45,male,22,1,.65,0.6461538461538462
46,male,22,0,.4,0.49411764705882355
47,male,22,2,.1,0.03
48,male,22,0,.1,0.24489795918367346
49,male,22,0,.8,0.7941176470588235
50,male,22,2,.4,0.3125
51,male,22,2,.8,0.6666666666666666
52,male,22,1,.33,0.3068181818181818
53,male,22,0,.25,0.30357142857142855
54,male,22,1,.75,0.6867469879518072
55,male,22,1,.1,0.06060606060606061
56,male,22,1,.75,0.6236559139784946
57,male,22,0,.3,0.4426229508196721
58,male,22,1,.7,0.59375
59,male,22,0,.3,0.34615384615384615
