0,female,20,2,0.125,0.15873015873015872
1,female,20,1,0.33,0.3402061855670103
2,female,20,2,0.8,0.7804878048780488
3,female,20,2,0.39,0.47126436781609193
4,female,20,0,0.29,0.2631578947368421
5,female,20,1,0.31,0.30357142857142855
6,female,20,0,0.25,0.22727272727272727
7,female,20,2,0.12,0.05952380952380952
8,female,20,1,0.14,0.11764705882352941
9,female,20,0,0.67,0.7419354838709677
10,female,20,1,0.4,0.3950617283950617
11,female,20,1,0.11,0.09523809523809523
12,female,20,2,0.7,0.6271186440677966
13,female,20,2,0.38,0.2823529411764706
14,female,20,2,0.57,0.6578947368421053
15,female,20,2,0.4,0.30526315789473685
16,female,20,1,0.8,0.8181818181818182
17,female,20,2,0.8,0.7088607594936709
18,female,20,0,0.8,0.875
19,female,20,2,0.05,0.034482758620689655
20,female,20,2,0.9,0.8933333333333333
21,female,20,1,0.85,0.9333333333333333
22,female,20,0,0.667,0.5833333333333334
23,female,20,0,0.21,0.16483516483516483
24,female,20,0,0.14,0.09836065573770492
25,female,20,2,0.3,0.2857142857142857
26,female,20,2,0.9,0.9795918367346939
27,female,20,1,0.6,0.6206896551724138
28,female,20,0,0.6,0.6071428571428571
29,female,20,1,0.6,0.1746031746031746
30,female,20,1,0.125,0.11904761904761904
31,female,20,0,0.12,0.16666666666666666
32,female,20,2,0.3,0.22727272727272727
33,female,20,2,0.8,0.8666666666666667
34,female,20,0,0.57,0.5421686746987951
35,female,20,2,0.67,0.5113636363636364
36,female,20,2,0.8,0.8571428571428571
37,female,20,0,0.5,0.5116279069767442
38,female,20,0,0.3,0.2716049382716049
39,female,20,0,0.75,0.6097560975609756
40,female,20,0,0.7,0.875
41,female,20,0,0.5,0.4838709677419355
42,female,20,2,0.5,0.5076923076923077
43,female,20,1,0.8,0.8918918918918919
44,female,20,1,0.27,0.2235294117647059
45,female,20,0,0.4,0.3220338983050847
46,female,20,0,0.8,0.8441558441558441
47,female,20,2,0.,0.23214285714285715
48,female,20,1,0.3,0.3
49,female,20,1,0.4,0.4117647058823529
50,female,20,0,0.95,0.8979591836734694
51,female,20,1,0.55,0.5797101449275363
52,female,20,2,0.3,0.32
53,female,20,1,0.15,0.10256410256410256
54,female,20,0,0.16,0.7708333333333334
55,female,20,0,0.8,0.8105263157894737
56,female,20,1,0.66,0.6373626373626373
57,female,20,1,0.2,0.12121212121212122
58,female,20,1,0.85,0.875
59,female,20,1,0.08,0.05154639175257732
