0,female,21,0,0.33,0.3384615384615385
1,female,21,1,0.5,0.5
2,female,21,2,0.6,0.09473684210526316
3,female,21,0,0.5,0.4878048780487805
4,female,21,2,0,0
5,female,21,0,0.8,0.7702702702702703
6,female,21,0,0.2,0.14285714285714285
7,female,21,2,0.5,0.36538461538461536
8,female,21,0,0.8,0.8243243243243243
9,female,21,2,0.8,0.5862068965517241
10,female,21,0,0.5,0.5277777777777778
11,female,21,1,0.9,0.925
12,female,21,2,0.6,0.5053763440860215
13,female,21,2,0.5,0.4074074074074074
14,female,21,1,0.3,0.2828282828282828
15,female,21,1,0.7,0.6857142857142857
16,female,21,0,0.9,0.8125
17,female,21,1,0.8,0.0847457627118644
18,female,21,0,0.8,0.8307692307692308
19,female,21,1,0.9,0.875
20,female,21,2,0.4,0.2916666666666667
21,female,21,0,0.75,0.7692307692307693
22,female,21,2,0.95,0.9550561797752809
23,female,21,1,0.17,0.13978494623655913
24,female,21,0,0.72,0.32
25,female,21,2,0.55,0.45652173913043476
26,female,21,0,0.78,0.7021276595744681
27,female,21,0,0.86,0.8571428571428571
28,female,21,0,0.05,0.06349206349206349
29,female,21,2,0.5,0.6
30,female,21,0,0.27,0.2602739726027397
31,female,21,1,0.1,0.07352941176470588
32,female,21,2,0.3,0.2191780821917808
33,female,21,1,0.5,0.47368421052631576
34,female,21,1,0.75,0.73
35,female,21,0,0.5,0.5102040816326531
36,female,21,1,0.8,0.782051282051282
37,female,21,2,0.4,0.2413793103448276
38,female,21,0,0.9,0.9
39,female,21,1,0.8,0.8333333333333334
40,female,21,1,0.05,0.012345679012345678
41,female,21,2,0.3,0.2571428571428571
42,female,21,1,0.7,0.6818181818181818
43,female,21,2,0.2,0.13924050632911392
44,female,21,2,1,1
45,female,21,2,0.45,0.28846153846153844
46,female,21,1,0.15,0.12195121951219512
47,female,21,0,0,0
48,female,21,2,0.2,0.17647058823529413
49,female,21,1,0.5,0.4807692307692308
50,female,21,1,0.95,0.9565217391304348
51,female,21,0,0.25,0.26262626262626265
52,female,21,1,0.75,0.7012987012987013
53,female,21,0,0.75,0.7901234567901234
54,female,21,0,0.38,0.37037037037037035
55,female,21,2,0.33,0.1717171717171717
56,female,21,1,0.4,0.43478260869565216
57,female,21,2,0.4,0.2608695652173913
58,female,21,2,0,0
59,female,21,1,0.3,0.3382352941176471
