0,female,22,0,0.2,0.24444444444444444
1,female,22,0,0.3,0.4222222222222222
2,female,22,0,0.5,0.32051282051282054
3,female,22,1,0.9,0.96
4,female,22,1,0.1,0.08771929824561403
5,female,22,2,0.1,0.27692307692307694
6,female,22,0,0.3,0.6153846153846154
7,female,22,2,0.1,0.21052631578947367
8,female,22,2,0.8,0.9381443298969072
9,female,22,1,0.4,0.25925925925925924
10,female,22,0,0.2,0.5660377358490566
11,female,22,0,0.1,0.11764705882352941
12,female,22,2,0.8,0.6382978723404256
13,female,22,1,0.1,0.0392156862745098
14,female,22,1,0.75,0.83
15,female,22,2,0.6,0.5816326530612245
16,female,22,1,0.1,0.06666666666666667
17,female,22,2,0.5,0.625
18,female,22,1,0.75,0.797979797979798
19,female,22,2,0.3,0.3484848484848485
20,female,22,1,0.6,0.6811594202898551
21,female,22,1,0.33,0.5066666666666667
22,female,22,0,0.3,0.5306122448979592
23,female,22,1,0.3,0.17647058823529413
24,female,22,1,0.75,0.55
25,female,22,1,0.1,0.05128205128205128
26,female,22,2,0.66,0.5294117647058824
27,female,22,2,0.05,0.07142857142857142
28,female,22,0,0.1,0.12244897959183673
29,female,22,1,0.66,0.6060606060606061
30,female,22,0,0.33,0.9259259259259259
31,female,22,2,0.33,0.27586206896551724
32,female,22,1,0.8,0.8591549295774648
33,female,22,2,0.6,0.5942028985507246
34,female,22,2,0.5,0.625
35,female,22,0,0.05,0.09836065573770492
36,female,22,1,0.33,0.3116883116883117
37,female,22,0,0.5,0.4626865671641791
38,female,22,2,0.5,0.4461538461538462
39,female,22,2,0.5,0.4246575342465753
40,female,22,0,0.5,0.4605263157894737
41,female,22,1,0.5,0.375
42,female,22,2,0.05,0.01
43,female,22,0,0.05,0.881578947368421
44,female,22,0,0.33,0.6486486486486487
45,female,22,0,0.5,0.9344262295081968
46,female,22,0,0.33,0.7735849056603774
47,female,22,2,0.7,0.8309859154929577
48,female,22,1,0.5,0.43478260869565216
49,female,22,1,0.33,0.18888888888888888
50,female,22,0,0.33,0.47674418604651164
51,female,22,1,0.66,0.6136363636363636
52,female,22,0,0.0,0
53,female,22,0,0.1,0.16853932584269662
54,female,22,2,0.66,0.8823529411764706
55,female,22,1,0.9,0.8709677419354839
56,female,22,2,0.9,0.5747126436781609
57,female,22,0,0.5,0.75
58,female,22,2,0.66,0.7831325301204819
59,female,22,2,0.5,0.375
