0,male,18,0,0.6,0.6224489795918368
1,male,18,2,0.33,0.43859649122807015
2,male,18,1,0.4,0.4727272727272727
3,male,18,2,0.15,0.22093023255813954
4,male,18,2,0.7,0.6
5,male,18,0,0.8,0.8076923076923077
6,male,18,2,0.9,0.7837837837837838
7,male,18,2,0.95,0.8333333333333334
8,male,18,0,0.05,0.09836065573770492
9,male,18,2,1,0.9733333333333334
10,male,18,2,0.65,0.4891304347826087
11,male,18,0,0.4,0.5846153846153846
12,male,18,0,1,0.9680851063829787
13,male,18,1,0.97,0.9875
14,male,18,1,0.72,0.7450980392156863
15,male,18,2,0.89,0.9333333333333333
16,male,18,1,0.37,0.37037037037037035
17,male,18,0,0.4,0.5
18,male,18,0,0.74,0.6
19,male,18,2,0.2,0.2676056338028169
20,male,18,2,0.13,0.19047619047619047
21,male,18,2,0.00963283162,0.06896551724137931
22,male,18,1,0,0
23,male,18,0,0.23,0.23076923076923078
24,male,18,0,0.3,0.22413793103448276
25,male,18,2,0.01,0.0875
26,male,18,2,0.9,0.825
27,male,18,1,0.5,0.53125
28,male,18,1,0.42,0.358695652173913
29,male,18,2,0.7,0.7142857142857143
30,male,18,0,0.6,0.5959595959595959
31,male,18,2,1,0.9859154929577465
32,male,18,2,0.005,0.028169014084507043
33,male,18,1,0.7,0.6506024096385542
34,male,18,2,0.99,0.9873417721518988
35,male,18,0,0.15,0.15517241379310345
36,male,18,0,0.4,0.375
37,male,18,1,0.4,0.5058823529411764
38,male,18,1,0.8,0.7666666666666667
39,male,18,2,0.3,0.29333333333333333
40,male,18,2,0.1,0.05128205128205128
41,male,18,2,0.4,0.4576271186440678
42,male,18,0,0.5,0.5517241379310345
43,male,18,1,0.25,0.2872340425531915
44,male,18,0,0,0
45,male,18,1,0.85,0.8901098901098901
46,male,18,0,0.95,0.9894736842105263
47,male,18,0,0.4,0.42857142857142855
48,male,18,1,0.78,0.921875
49,male,18,1,0.2,0.25
50,male,18,1,0.35,0.375
51,male,18,1,0.6,0.53
52,male,18,0,0.6,0.6464646464646465
53,male,18,0, 0.3,0.44329896907216493
54,male,18,1,0.6,0.6515151515151515
55,male,18,0,0.14,0.25882352941176473
56,male,18,1,0.67,0.7272727272727273
57,male,18,0,0.23,0.5384615384615384
58,male,18,1,0.7,0.7849462365591398
59,male,18,1,0.46,0.5232558139534884
